customer_id,age,gender,employment_status,annual_income,account_age_months,avg_monthly_balance,num_deposits_per_month,avg_deposit_amount,debit_card_usage_frequency,debit_card_spending,mobile_banking_logins,online_transfer_frequency,atm_withdrawal_frequency,credit_score,num_open_loans,total_outstanding_debt,late_payment_count,loan_default_history,fraud_flag,loan_application_amount,credit_risk
CUST_01312,47,Other,Unemployed,34782.22069151045,48,1752.2363447313521,5,1427.7127237070126,7,263.88212131241403,52,3,9,702,0,9263.89748404258,5,0,0,4633.634476239335,1
CUST_01313,68,Female,Self-Employed,47923.3466922051,56,1592.4551121421202,8,715.544642404541,8,204.59421205531163,60,0,5,570,4,11817.030139140203,6,0,0,10999.915206804315,1
CUST_01314,69,Other,Self-Employed,66914.73485502064,239,2235.6047136355123,9,1025.7342444095889,32,442.22923718759637,12,0,4,369,3,19287.095279394405,6,0,0,7754.259413621546,1
CUST_01315,49,Male,Unemployed,37180.36474546382,36,2938.6313661053464,5,576.8512261369935,3,733.3282511186483,14,16,5,484,0,15438.193226104202,6,1,0,10830.452994764992,1
CUST_01316,57,Female,Employed,57400.583599753576,86,1809.3369082304218,9,438.51495667213067,17,373.26228482096906,54,10,0,527,4,10162.75302371904,2,0,1,9367.634123647716,1
CUST_01317,23,Female,Employed,32478.523546919845,137,2314.041390532498,10,731.5891199147501,31,697.5388920825376,52,2,3,368,5,4418.038183819538,1,0,0,10345.375394169096,1
CUST_01318,20,Male,Self-Employed,54398.89628954925,227,1098.3844064492346,11,323.08990208768796,29,577.535418345807,71,9,7,864,3,259.82225806176575,5,0,0,10865.433138972261,1
CUST_01319,27,Other,Employed,60210.44327943539,64,774.9534899962633,1,471.83727712344154,24,90.5220040827665,46,1,3,536,3,13714.78650826628,2,0,0,8867.510834555715,1
CUST_01320,48,Male,Unemployed,49241.29042973358,59,2227.3464993551825,7,1007.0014097623738,32,1001.9846848534091,44,15,9,496,0,22922.46389640156,5,0,0,13624.344448169748,1
CUST_01321,58,Male,Unemployed,50603.473174609746,229,2212.0231895651386,4,620.2228445929065,34,798.7337912823697,74,15,7,813,0,12022.86967232323,0,0,0,10355.692132611228,0
CUST_01322,22,Other,Self-Employed,57991.744788089534,95,2136.963517828144,8,1048.6799304926515,41,147.87534128674628,63,7,7,406,4,14491.075037700743,7,0,0,15889.761518905882,1
CUST_01323,51,Male,Self-Employed,44950.84547675955,118,1600.467824611867,9,904.7941783061206,33,599.8170059180695,14,6,1,445,2,13265.086073150862,5,0,0,7001.485705315916,1
CUST_01324,29,Female,Self-Employed,66011.9653594333,78,876.3676986344863,8,1447.9039217066902,49,868.9832541710798,20,9,5,459,4,2166.8479533625396,5,1,0,4695.540812238801,1
CUST_01325,29,Female,Employed,74680.53885215762,135,1115.5538317504083,3,983.518049951616,1,602.6255124366635,35,3,6,538,3,21427.35636850279,4,0,0,10071.537770016468,1
CUST_01326,38,Female,Unemployed,33335.87613325482,78,2424.057339128445,0,1189.9763245977601,12,396.3387285090517,69,8,6,668,3,7272.182621224603,2,0,0,1565.58547684954,0
CUST_01327,65,Male,Unemployed,81807.07234023862,223,1027.3097611759279,10,940.6596320946412,40,469.2837102973797,24,4,0,425,3,7200.6966767082995,0,0,0,12908.082798411608,1
CUST_01328,53,Female,Unemployed,44537.22032902816,165,1649.002140289411,8,908.9877253773254,22,437.21720466205755,43,6,3,456,5,14798.80412436524,6,0,0,6417.095769929421,1
CUST_01329,52,Female,Self-Employed,85898.20909495729,214,883.2838860042116,8,1207.6565647396603,22,464.61803341086585,0,3,6,767,0,7689.732232165493,4,1,0,12134.26984283303,1
CUST_01330,42,Female,Unemployed,44781.49245445047,39,1347.0559901469212,7,1034.0791130528426,30,781.100158216324,41,0,5,766,3,4179.800333810287,2,0,0,9641.412189020568,0
CUST_01331,47,Female,Employed,62732.81435255546,190,635.5657852818364,4,873.5222645350998,1,618.1632189649249,58,11,2,615,3,17807.279040336613,0,0,0,7812.5358802139235,0
CUST_01332,51,Female,Employed,62636.19100752934,195,1440.3186543920997,4,871.9791330754013,1,284.2356156785442,32,15,9,641,4,12767.508912817237,7,1,0,9464.811333058997,1
CUST_01333,69,Female,Unemployed,43028.39231197965,146,1117.969849091104,9,988.3802591406456,4,431.9189310481559,31,15,9,454,0,17756.168500173157,7,0,0,1562.04488797251,1
CUST_01334,26,Male,Self-Employed,51307.29298722925,32,134.76114717040582,5,565.0192681890403,13,400.85998287410587,65,7,0,435,4,9792.114615692459,5,0,0,6160.849589513005,1
CUST_01335,48,Female,Unemployed,75918.2100144226,203,2023.8633369913894,0,550.1701868514556,22,572.3299282385352,24,12,4,755,2,9271.55396749937,3,0,0,11612.867387513295,0
CUST_01336,27,Female,Employed,44200.71590428389,44,1987.451833859799,8,1298.8920763305264,34,220.76245110433757,39,8,7,331,4,13515.767863464429,4,0,0,2023.14693522377,1
CUST_01337,20,Other,Employed,42484.170807417424,63,1544.9047252905164,4,1452.5447823509992,45,123.29533129580318,57,9,2,314,4,14109.06263115922,7,0,0,10652.412385923173,1
CUST_01338,22,Male,Employed,29237.59037864993,204,600.6692637021198,6,474.89113955644194,0,268.0262025514844,74,7,4,427,2,8147.333789847613,0,0,0,11888.37330951947,1
CUST_01339,43,Male,Unemployed,78215.93996188877,207,611.7296570907977,10,565.8519486461036,40,109.93885399640118,63,0,8,678,4,7430.924899517178,6,1,0,5097.024957468465,1
CUST_01340,42,Male,Employed,41346.02189291714,50,3364.4594348238634,7,1199.8829868264506,47,118.14384369276331,18,2,7,723,3,17440.761982858952,7,0,0,13982.24732222586,1
CUST_01341,27,Male,Self-Employed,71599.643923063,192,10.0,4,986.7319975998388,48,806.1031043809907,27,4,8,395,3,14003.189381824783,3,0,0,11654.61525128864,1
CUST_01342,66,Female,Unemployed,39175.613292722446,86,627.4984019905553,2,1036.7498368623228,39,467.8492304618906,73,6,4,612,1,13648.59103737194,2,0,0,14213.00905119488,0
CUST_01343,56,Female,Unemployed,71034.52307351746,95,3219.6718064356182,5,1113.81045319857,14,592.9721249499601,79,15,2,417,0,149.83024949226638,3,0,0,9654.193541611252,1
CUST_01344,22,Other,Employed,64519.5761010095,194,3470.096911081806,6,715.7437433895735,29,515.1996228582598,41,7,8,821,3,13548.035787404322,5,0,0,6145.8188889266075,1
CUST_01345,52,Other,Employed,45888.225420805546,187,2859.3096972007456,3,915.4894737465653,20,529.2007827567072,49,0,3,416,5,14232.991427171033,4,0,0,13263.468107171495,1
CUST_01346,47,Male,Self-Employed,36783.032516790445,70,1925.4786378648919,8,888.2672527443323,7,574.6310815138075,75,2,0,647,0,10079.890905399625,1,1,0,8054.81833774307,1
CUST_01347,66,Other,Unemployed,38245.44964175501,48,990.8672563568323,10,499.52793991408885,6,646.9049001491503,47,5,1,479,4,15387.346978587215,2,0,0,12227.331704166043,1
CUST_01348,27,Other,Employed,38015.60233816813,115,153.88646879576117,3,910.2818301254963,40,592.3182901626827,56,11,7,523,1,7843.134894266685,3,0,0,5970.974845367045,1
CUST_01349,53,Male,Self-Employed,69173.29724222553,30,1824.9199616743429,10,1233.1987436523839,33,1197.0947557740396,8,14,1,523,5,14056.25231448315,0,0,0,5550.727289306155,1
CUST_01350,54,Male,Employed,52884.14656304131,231,889.5590963548234,9,683.0533664048235,41,243.68147288949388,29,16,5,547,3,2849.227627949889,1,0,0,4659.251590596743,1
CUST_01351,51,Other,Unemployed,29927.796214843336,79,2661.2977955145902,1,853.399237059327,36,235.00000547140962,17,17,4,553,5,17426.174600644837,1,0,0,14368.456695805882,1
CUST_01352,43,Female,Employed,45461.598601980564,123,17.20419410086447,8,872.3481206037995,47,363.2292730328805,44,16,8,618,4,7367.113850661574,2,0,0,10939.98403955,0
CUST_01353,33,Other,Unemployed,47641.63816507491,5,1660.3402615911957,3,700.3674073476552,31,169.250287424077,77,11,7,852,1,14606.448153982454,3,0,0,1333.8712923481216,0
CUST_01354,51,Other,Employed,11498.199914952718,39,2242.995581262004,3,1036.9154331930251,32,427.94738836174145,65,15,0,851,5,19459.73362348144,4,0,0,6605.343594301099,1
CUST_01355,65,Female,Unemployed,46462.76754032896,178,2310.128902960091,9,561.9770290607544,5,260.8649438572813,10,11,2,324,4,17923.60360053557,3,0,0,9007.41194528697,1
CUST_01356,62,Female,Self-Employed,63017.473568517205,149,2166.9036744323357,0,1266.425931543577,41,520.3648017690949,71,3,4,437,0,14583.030508403594,3,0,0,14814.851249489977,1
CUST_01357,35,Male,Unemployed,47522.69811936606,94,1772.3690055836746,1,1019.1719465712858,9,518.354757852502,66,8,7,308,4,16931.379463867743,2,0,0,6722.886954936215,1
CUST_01358,23,Male,Self-Employed,54579.323817439734,85,1602.1762989915037,11,472.1309897644869,25,173.75869242344965,14,14,6,868,4,20965.78320091731,2,0,0,12763.084215185094,0
CUST_01359,56,Other,Unemployed,58721.2363539099,19,2226.3802044956687,2,1394.3033897101886,44,691.6079173018524,39,4,1,601,4,12721.412036300424,0,0,0,15635.40192595654,0
CUST_01360,40,Female,Self-Employed,43833.15966612069,212,1772.490930905158,6,858.8355114415584,25,299.45979753465554,12,10,6,470,1,17821.58708871407,4,0,0,2424.1029416672363,1
CUST_01361,33,Male,Employed,63153.58390088706,212,1798.265924668285,11,546.968368967732,18,265.5238832867857,79,17,4,811,5,4928.574481073482,6,0,0,8291.115232166323,1
CUST_01362,50,Other,Unemployed,76234.71736097061,123,1527.5011837289858,8,1186.594083746917,34,609.8372623264737,32,0,5,668,4,7673.5200667601775,2,0,0,5088.928614188326,0
CUST_01363,67,Female,Employed,22570.544525946712,89,1191.9167749099192,11,973.1350318068088,44,500.00904298172446,1,15,7,810,1,21039.880519511513,0,0,0,14565.622828125299,0
CUST_01364,37,Other,Self-Employed,43792.70445668227,42,420.04889374775985,4,179.81410351808665,3,500.3251945322373,33,17,4,674,1,10511.529733876805,5,0,0,10581.226472668595,1
CUST_01365,26,Male,Unemployed,91933.11470216683,180,558.0660260549456,3,616.0188889646512,24,251.8210313171108,15,12,8,503,2,8852.967373061363,1,0,0,6043.018379110641,1
CUST_01366,29,Male,Unemployed,53070.176897743986,75,1193.4374121297292,1,897.6840680275403,7,221.73447226185505,13,19,0,356,4,10286.245983611023,7,0,0,3618.951729689069,1
CUST_01367,26,Female,Employed,49372.66489116191,31,1403.5976555949908,11,44.15166282506948,11,699.3886251161914,45,15,4,324,3,7728.1644463314715,0,0,0,5196.769522051853,1
CUST_01368,52,Other,Unemployed,45355.236256002834,181,725.8484793643108,6,829.7745298855879,23,481.56323831146926,49,15,0,690,1,10977.35488151037,4,0,0,3749.212543023883,1
CUST_01369,42,Female,Unemployed,72939.83259691074,44,666.0781845231324,5,855.292780446841,23,557.2858012984424,4,2,0,354,4,5706.224715760975,7,0,0,5495.039826182616,1
CUST_01370,40,Male,Employed,33098.12246787498,31,1208.3133824817965,11,385.77784116846215,16,538.1483799170894,42,17,0,446,3,8590.78250145517,0,0,0,5203.752480407393,1
CUST_01371,38,Male,Unemployed,66671.14148033247,68,2221.6465974341636,11,894.7257101909872,24,669.4170122058723,17,10,4,843,0,12471.638872086663,5,0,0,10438.664510316954,1
CUST_01372,67,Other,Employed,45018.48144599144,126,10.0,6,802.6123436937618,32,485.63564974915755,47,12,8,386,3,21434.60274525894,0,0,0,4443.691523264781,1
CUST_01373,38,Other,Employed,36502.827391252664,147,749.3366367706005,7,383.04706294024487,26,442.0148898796366,63,1,1,371,1,11732.197756004161,2,0,0,10283.080879777037,1
CUST_01374,55,Other,Employed,45840.152287955236,122,1629.27625498538,8,1121.8461914019888,1,679.2838443028054,25,2,5,833,1,1647.9314657145023,4,0,0,4957.041356012631,1
CUST_01375,48,Female,Employed,49165.15125376269,111,2529.353479826892,9,1093.2488281687317,8,1058.6668834763295,73,0,4,435,1,18036.38598098522,0,0,0,2711.470296497143,1
CUST_01376,37,Other,Employed,41040.61474238898,161,3228.6648226521256,4,698.5920196016735,32,189.48506842392885,69,0,6,345,5,16834.748926994842,7,0,0,6882.516240050692,1
CUST_01377,21,Other,Self-Employed,70029.905320671,94,1226.2541136416985,10,730.4965368128617,18,362.83999624203545,13,14,6,816,2,7235.111410588204,6,0,0,5176.057430525865,1
CUST_01378,20,Male,Self-Employed,36642.486291390014,237,1214.5831491696722,4,1054.192378158371,48,573.242548869088,65,2,2,311,3,16736.117994232103,3,0,0,2820.2857954379433,1
CUST_01379,66,Male,Employed,52521.34726327689,114,1389.8430330421647,3,729.7678999108678,4,0.0,60,3,5,326,5,11210.871959294676,0,0,0,5240.667864172501,1
CUST_01380,24,Other,Self-Employed,59673.78664498454,54,1681.6883964193842,10,124.1821298179459,46,777.5927846823887,72,11,2,383,4,20665.45013962314,6,0,0,15122.911860670094,1
CUST_01381,39,Other,Self-Employed,52335.01487630072,169,1464.0798964452972,2,970.4277950899746,19,698.7327863076817,76,11,1,847,4,26326.57096408518,1,0,0,6150.790121068425,0
CUST_01382,30,Male,Unemployed,63900.13880269924,62,1593.24422902698,6,515.3592377415221,23,507.5130953234849,20,13,4,351,1,14390.271586978648,1,0,0,9312.995245697322,1
CUST_01383,61,Other,Employed,42195.847410256116,96,430.91446138344827,4,663.5549309538422,30,616.5926652398327,54,10,3,373,3,16606.939997062564,0,0,0,4935.278620722017,1
CUST_01384,21,Female,Self-Employed,61207.28671662178,229,170.40663883333355,6,1310.2546987830165,43,876.7140812656669,1,5,3,789,5,21617.599369298114,5,0,0,11522.896363881442,1
CUST_01385,22,Female,Unemployed,61740.10760210051,181,2072.248160045115,1,753.1075340969206,3,572.2981712602793,2,13,3,754,0,17768.549518422173,0,0,0,2083.07551525691,0
CUST_01386,42,Female,Unemployed,67426.16139033114,214,1345.7747996199362,8,800.6072275558556,31,183.71461625647504,12,1,7,547,3,14729.250383595921,3,1,0,13164.612712749757,1
CUST_01387,31,Other,Employed,16058.156931302176,146,2166.808218627665,8,978.3835464122591,46,740.1079965835972,20,2,0,311,4,11344.549897366527,0,0,0,12117.735263262652,1
CUST_01388,39,Male,Employed,59162.83049613321,100,1679.0207817147848,8,976.8668803559112,34,731.6162770148136,32,17,2,866,1,5194.518579123288,2,0,0,7470.251023413847,0
CUST_01389,24,Other,Unemployed,66222.85585210906,16,353.56382311775724,4,478.2807814177758,13,552.0605920056119,19,7,8,635,3,10336.964443424653,6,1,0,15262.500751175421,1
CUST_01390,56,Other,Employed,42593.74464577123,220,2742.57845030087,9,778.895519562969,35,1153.764590385238,17,1,2,553,2,10584.068748461672,4,0,0,11607.822487282743,1
CUST_01391,57,Male,Employed,40139.21436362201,214,1525.0860067686788,11,812.6533847740395,5,473.78482902962674,37,19,0,403,1,12129.196449236642,5,0,0,18574.51335341226,1
CUST_01392,49,Male,Unemployed,37375.203105995795,172,902.2018463934763,8,895.2094138200895,16,51.44719722026622,24,15,4,614,2,1003.0582721107749,3,0,0,11482.79160808753,0
CUST_01393,28,Male,Unemployed,31423.898186017275,53,1072.6393463181198,0,901.2276793208168,17,564.8596432127213,37,13,3,367,5,9838.044455904677,0,0,1,3075.2497259620404,1
CUST_01394,53,Female,Employed,61983.68097214044,26,530.9219399086443,1,1705.60443007211,7,536.6956159002683,14,18,9,800,1,10445.96028543685,5,0,0,5114.9631817899735,1
CUST_01395,63,Other,Self-Employed,91074.25249725507,109,1766.1673599386288,9,388.44908029446435,11,1056.6827828875355,28,19,7,471,4,3643.360800016717,2,0,0,12137.837913501924,1
CUST_01396,54,Male,Employed,39991.639601153554,212,1411.051945159115,4,1143.0320670692847,16,589.1852080246987,63,3,8,442,0,14436.826825402452,7,1,0,1300.0203706774637,1
CUST_01397,41,Other,Self-Employed,41602.12796831016,173,3114.895242255082,4,1214.1815320415708,30,439.67056360365126,31,5,9,496,3,17559.87114570065,5,0,0,7713.297439485178,1
CUST_01398,63,Female,Unemployed,50277.13766380212,75,1915.950364135644,5,972.4743908732345,0,186.17923711073,71,11,4,472,5,11975.309454004857,0,1,0,500.0,1
CUST_01399,43,Female,Self-Employed,21164.44977734577,149,3066.4299302353356,7,572.3896117944238,10,951.9556489663644,42,9,0,821,3,4549.544577153763,3,0,0,12231.541392975765,0
CUST_01400,36,Male,Unemployed,37480.12997914628,86,730.9931660563626,11,1382.6338105936693,41,0.0,12,8,3,489,1,11380.475253822713,3,0,0,7504.260674462813,1
CUST_01401,29,Male,Employed,48974.617755261206,63,1235.3538360182185,0,32.80599734093073,15,617.3256903290325,77,2,2,311,5,16400.331713241038,1,0,1,6066.089327907179,1
CUST_01402,49,Other,Employed,33909.29018598351,108,2212.090720365123,9,560.8566559737608,36,0.0,24,0,5,328,0,16191.204409892902,1,0,0,7639.138593284737,1
CUST_01403,65,Male,Unemployed,71553.94477789402,96,1971.127576476544,11,1210.088769027984,48,427.05529056605815,48,13,1,854,0,11720.302208051971,0,0,0,4804.076680429373,0
CUST_01404,42,Other,Unemployed,26711.28742877793,65,1487.4973141195708,8,670.4609388021188,27,411.14205020180003,7,7,4,387,5,14459.191475472191,6,0,0,3068.809606942774,1
CUST_01405,51,Male,Unemployed,66218.09583563807,156,638.8170029029411,3,1358.7625836800648,8,328.3606542192798,27,17,7,772,4,8189.534752845753,7,0,0,8208.549642301503,1
CUST_01406,36,Other,Employed,76433.0408939372,97,10.0,7,270.8683393625598,7,407.4796850204125,10,11,4,410,2,16470.358708970365,4,0,0,6139.492576229149,1
CUST_01407,69,Other,Employed,56871.04540724288,37,1324.0546369588496,11,410.7643371181972,24,535.0501491270817,54,11,4,720,3,9546.211938110639,2,0,0,3545.671464465393,0
CUST_01408,36,Other,Self-Employed,47525.88997479241,69,1358.218030902998,11,613.9266404555588,9,384.7653472326662,9,9,7,368,1,7414.136197538427,1,1,0,16564.780052264923,1
CUST_01409,33,Other,Unemployed,54433.07263350497,58,1602.4382388804731,4,946.089747137785,39,470.4757086043028,58,3,4,418,0,17711.598735827967,6,0,0,7563.59329399065,1
CUST_01410,28,Female,Self-Employed,42069.856389081906,42,343.50898727709864,0,722.2929473669919,2,326.31905930016524,64,19,3,723,3,12800.274469429662,1,0,0,6080.34896997655,0
CUST_01411,59,Other,Employed,13350.772427435717,159,796.5713609082826,8,628.3602616031526,22,439.46528265601773,4,4,9,546,3,12493.549017604564,6,0,0,7825.205317107265,1
CUST_01412,21,Male,Self-Employed,32373.45800592139,136,1813.484843032882,7,1297.1387508844834,22,743.2135858862712,79,7,8,321,3,15202.316919712097,4,0,0,7579.8273137468195,1
CUST_01413,64,Female,Self-Employed,49798.775921398126,182,1968.0319643504968,4,1329.7057413862028,43,384.6402647231697,19,18,1,698,5,11594.247651715546,5,0,0,7061.840227419608,1
CUST_01414,44,Female,Employed,33067.63607053073,131,1660.767960267469,10,654.9670820023556,3,890.3539426404257,4,5,0,797,0,6408.692739315474,3,0,0,1594.872209541997,0
CUST_01415,58,Other,Employed,42563.78805615236,182,1222.756100941479,3,201.5812674346181,49,742.8463401749207,66,15,3,625,4,10651.763535541362,0,0,0,13967.080540462366,0
CUST_01416,28,Female,Unemployed,58625.2248694069,26,550.3484795031575,7,44.88065978441716,22,705.3317840900042,29,8,9,491,3,3062.940560266452,0,0,0,4307.932921517813,1
CUST_01417,41,Other,Self-Employed,52610.43510450489,104,2263.1131950126764,8,883.7515401731247,8,501.84735040204123,33,10,2,651,0,19034.838949331453,2,0,0,15133.476150893617,0
CUST_01418,62,Male,Employed,69052.54589814134,164,2081.579864670648,6,1029.5844677765792,3,262.24473743307175,0,2,8,703,0,5345.208794095878,4,0,0,2717.3870948341473,1
CUST_01419,65,Other,Employed,55295.01568402884,117,1040.6855430507667,3,822.049224952491,33,524.7296857075095,26,13,2,726,1,23661.548544960195,6,0,0,12145.860363055544,1
CUST_01420,23,Female,Self-Employed,56353.47349501162,137,2166.574382431073,6,775.1821625217345,38,939.7165209588525,62,4,2,622,4,7265.775334116512,6,0,0,12667.717006468982,1
CUST_01421,45,Male,Employed,37178.792855486965,77,1444.7375027059604,5,518.4100848570711,17,293.71907626719604,33,5,9,893,4,15698.152760243695,5,0,0,8341.855916357845,1
CUST_01422,48,Other,Unemployed,26040.09022265487,13,954.1419456694655,10,1029.2429278698435,33,573.4595415118928,31,0,6,526,4,23267.47137059056,4,0,0,500.0,1
CUST_01423,64,Male,Unemployed,42567.401389810446,38,2241.381305169311,11,1387.3648826146186,33,273.0410686942048,70,12,1,479,5,13568.04868607634,4,0,0,8490.622268434294,1
CUST_01424,53,Male,Self-Employed,36910.67211224836,150,1580.1338079084069,2,24.09281293255549,41,399.2878276032881,45,8,7,777,0,10067.231640390162,3,0,0,13894.116684838922,0
CUST_01425,42,Female,Unemployed,46998.18264425926,65,1157.5150813813839,9,772.8745839242996,2,575.0014062350658,67,2,5,714,0,12194.15211711605,4,0,0,1806.925866478251,1
CUST_01426,56,Male,Employed,30811.309468062915,82,474.15078249666567,2,460.3780777052399,18,591.0881900735578,56,5,8,612,4,6807.994765461082,3,0,0,6275.60469293657,0
CUST_01427,30,Female,Employed,65164.797270232506,193,548.2284192925795,0,278.33690208115195,33,529.2931934223681,21,19,7,453,5,0.0,0,0,1,3824.1578363972976,1
CUST_01428,25,Male,Employed,36844.25132275681,199,2177.6061889294515,4,404.50844522545435,25,651.6212301733585,28,7,3,335,0,15576.89921951658,6,0,0,10400.408696984574,1
CUST_01429,37,Other,Employed,43452.15761528329,90,1862.3308729010969,7,932.8854994895416,34,613.5977165965056,44,3,7,421,4,0.0,7,0,0,15370.197754976496,1
CUST_01430,40,Male,Self-Employed,49636.54214647221,32,564.2854430928141,11,941.736769156908,40,418.02707252685155,44,5,3,481,1,3789.5925608992766,6,0,0,7976.291344875491,1
CUST_01431,61,Other,Unemployed,70217.1850388303,160,549.1079344036333,5,1311.10071641118,42,680.8343456616344,66,11,4,725,2,12345.535645004953,3,0,0,4704.532669087499,0
CUST_01432,55,Other,Unemployed,81656.47106518754,105,3182.027237234882,7,803.0735415009115,30,258.29334391143226,20,11,9,403,5,8041.50544157514,0,0,0,16500.469367816746,1
CUST_01433,60,Male,Employed,82893.95494004831,114,1871.7001645424411,6,184.6224295456475,42,435.384240428182,20,6,6,381,2,14943.716131566112,7,0,0,9025.139563447028,1
CUST_01434,57,Other,Self-Employed,26927.678833674647,231,2467.633855689009,1,716.6406601684099,26,383.9047998320253,59,15,5,835,2,21594.08211214876,6,0,0,7863.659233295788,1
CUST_01435,53,Male,Employed,43283.471428310055,227,2693.803882540332,7,314.76732472447566,2,593.0812010460658,28,6,4,637,2,10463.96321774735,2,0,0,7068.148000677723,0
CUST_01436,36,Male,Employed,39859.04389185855,86,757.4635580647633,3,377.6214397522983,36,0.0,32,2,1,402,1,8352.361559917403,4,0,0,3005.9711957912596,1
CUST_01437,56,Other,Self-Employed,56665.56429906096,152,2894.2071471959407,10,1003.1956704422734,11,400.1443956235296,38,12,4,563,0,22610.497470906914,2,0,0,11110.427073730712,1
CUST_01438,44,Other,Self-Employed,55567.086857844675,107,637.7453078793025,4,867.963316958047,46,614.1527143441475,61,19,9,530,1,16101.091184178422,4,0,0,12074.24332888156,1
CUST_01439,57,Female,Employed,39505.966729412066,191,2083.3603570631,10,1005.6479584023657,22,1117.4934561877421,70,8,6,481,3,17543.135326907315,5,0,0,6806.566918685297,1
CUST_01440,31,Other,Unemployed,38085.14464225924,23,1407.2158332074812,7,674.8775034548952,16,512.4329226146318,44,10,5,526,5,17067.51056383344,2,0,0,11145.121679780237,1
CUST_01441,42,Female,Employed,32046.192702468543,39,2078.793339151518,4,1076.6853471988745,15,229.48780826048682,57,6,5,799,0,10520.617787255704,1,0,0,500.0,0
CUST_01442,61,Other,Unemployed,10000.0,29,1331.4337218086723,4,655.308985598461,16,668.5963238372129,72,14,4,810,4,9744.850034534067,1,0,0,6807.4781277242355,0
CUST_01443,41,Male,Unemployed,26633.038396410746,104,1939.2181076307422,5,1190.8389914597865,14,329.9341296248942,0,0,8,302,3,6294.466669422155,3,0,0,5208.345304411569,1
CUST_01444,40,Other,Self-Employed,65601.94397332302,165,2589.5206405197023,6,920.6236288150399,25,160.52516531605187,10,1,0,775,3,16360.260087879115,5,0,0,8859.993910594601,1
CUST_01445,46,Male,Self-Employed,76364.68070734243,40,2395.721340241486,8,727.5510953303839,44,545.669698763279,31,0,3,629,5,14312.476565080284,7,0,0,2993.630941686798,1
CUST_01446,50,Male,Employed,74261.43657072482,234,1450.4764260517213,10,874.2325654616338,1,830.6482000847743,73,14,6,620,1,15875.74250212093,2,0,0,500.0,0
CUST_01447,25,Male,Unemployed,66366.21095929347,62,737.1430531696382,6,793.7487546587788,16,299.56456732271647,48,3,0,847,3,771.9082225138845,4,0,0,6697.448464839318,1
CUST_01448,46,Female,Unemployed,31785.04496273135,72,1261.9576444307233,5,1358.6372803595232,0,447.14641613064697,75,3,3,483,1,17584.722664482608,0,0,0,7640.821741060677,1
CUST_01449,59,Other,Employed,28737.995943049118,34,1855.3364070433552,11,885.9031679025762,29,673.2120357450997,29,13,5,479,3,9243.032671342458,3,0,0,13414.708709968225,1
CUST_01450,53,Male,Employed,17401.58342812415,82,2021.6010150462093,9,799.4355646619221,31,755.6785871759423,59,4,9,424,1,0.0,7,0,0,10399.249293424107,1
CUST_01451,31,Male,Employed,39502.45115809303,222,2356.015811827079,3,716.5282000322202,29,856.5568837245098,9,0,7,739,0,4205.383387094841,5,0,1,11185.452829630975,1
CUST_01452,64,Female,Self-Employed,51567.91194750748,210,915.1544871851095,10,1095.114476735754,41,325.6872333635199,75,14,6,694,3,8992.914991235539,3,1,0,500.0,1
CUST_01453,26,Other,Employed,31859.883105481684,157,754.12589435842,9,1047.7696686687266,3,468.7120690282012,20,6,8,684,1,7699.585483366193,5,0,0,12894.466678705065,1
CUST_01454,29,Other,Employed,57759.58532546783,133,684.1751990244464,11,704.1554293905801,41,0.0,5,15,6,411,2,12076.483445770342,1,0,0,12392.230483058243,1
CUST_01455,64,Female,Unemployed,61733.43985128082,179,1342.3520405198506,1,395.5254698820169,43,401.3278789228485,37,13,2,501,2,14751.211928119004,7,0,0,10186.053971682073,1
CUST_01456,36,Female,Employed,41459.1719945293,215,1671.375447314619,10,484.31115156757625,31,237.84154215582936,57,14,9,627,3,11313.176274090678,5,0,0,500.0,1
CUST_01457,45,Other,Unemployed,25879.680897376064,104,1795.965908148964,10,735.5431111602313,34,535.1275498151916,7,14,3,707,5,9165.20796658118,2,0,0,8464.598996791598,0
CUST_01458,40,Female,Unemployed,74856.67814842335,104,368.49829950728986,8,1272.124627141679,0,721.4342049498239,69,19,2,888,1,12851.325198508734,2,0,0,5326.329779594054,0
CUST_01459,47,Other,Self-Employed,50632.5600431757,32,737.3088664576043,9,712.4381797635801,18,672.5605130178204,62,0,8,564,0,12934.946737151637,7,0,0,6347.440725139758,1
CUST_01460,65,Other,Employed,84941.7081487866,24,937.9560465559056,10,592.0567365120525,32,210.08501315592144,33,18,7,742,5,19612.56231315819,5,0,0,4539.534841092407,1
CUST_01461,21,Male,Employed,51662.82468905723,21,2906.0827936357828,4,183.74824036297377,18,400.4181154685393,48,6,9,553,5,8335.143570666927,3,0,0,9595.523956923666,1
CUST_01462,62,Male,Unemployed,52919.83251043203,33,1195.1230858147949,4,1329.7395024608038,35,615.2784466530425,39,17,8,369,3,11333.496783959761,6,0,0,2615.3367865844957,1
CUST_01463,20,Other,Self-Employed,32639.05724018716,22,318.6124510495031,10,999.159851093511,26,531.2538550786711,28,14,9,834,0,21887.0214019584,1,0,0,8467.330872110764,0
CUST_01464,55,Other,Self-Employed,42376.21999896596,149,1805.1895921278754,11,1078.6034895020503,12,324.1234302976642,8,12,9,641,1,4682.953473362003,7,0,0,13833.987734838658,1
CUST_01465,45,Other,Employed,21941.550150477484,132,1413.1034672387427,2,1136.5908181752811,26,593.6577575755002,20,18,1,512,2,9809.995597694973,0,0,0,5598.746139959402,1
